#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Protein product	Length	Protein name
Un	NW_013659006.1	261050	340483	-	106549501	BAZ2B	XP_013922659.1	2231	PREDICTED: bromodomain adjacent to zinc finger domain protein 2B isoform X12
Un	NW_013659006.1	261050	340483	-	106549501	BAZ2B	XP_013922658.1	2232	PREDICTED: bromodomain adjacent to zinc finger domain protein 2B isoform X11
Un	NW_013659006.1	261050	340483	-	106549501	BAZ2B	XP_013922654.1	2237	PREDICTED: bromodomain adjacent to zinc finger domain protein 2B isoform X8
Un	NW_013659006.1	261050	340483	-	106549501	BAZ2B	XP_013922653.1	2244	PREDICTED: bromodomain adjacent to zinc finger domain protein 2B isoform X7
Un	NW_013659006.1	261050	340483	-	106549501	BAZ2B	XP_013922661.1	2221	PREDICTED: bromodomain adjacent to zinc finger domain protein 2B isoform X14
Un	NW_013659006.1	261050	340483	-	106549501	BAZ2B	XP_013922649.1	2266	PREDICTED: bromodomain adjacent to zinc finger domain protein 2B isoform X3
Un	NW_013659006.1	261050	340483	-	106549501	BAZ2B	XP_013922652.1	2249	PREDICTED: bromodomain adjacent to zinc finger domain protein 2B isoform X6
Un	NW_013659006.1	261050	340483	-	106549501	BAZ2B	XP_013922650.1	2262	PREDICTED: bromodomain adjacent to zinc finger domain protein 2B isoform X4
Un	NW_013659006.1	261050	340483	-	106549501	BAZ2B	XP_013922651.1	2250	PREDICTED: bromodomain adjacent to zinc finger domain protein 2B isoform X5
Un	NW_013659006.1	261050	340483	-	106549501	BAZ2B	XP_013922657.1	2235	PREDICTED: bromodomain adjacent to zinc finger domain protein 2B isoform X10
Un	NW_013659006.1	261050	340483	-	106549501	BAZ2B	XP_013922648.1	2270	PREDICTED: bromodomain adjacent to zinc finger domain protein 2B isoform X2
Un	NW_013659006.1	261050	340483	-	106549501	BAZ2B	XP_013922656.1	2236	PREDICTED: bromodomain adjacent to zinc finger domain protein 2B isoform X9
Un	NW_013659006.1	261050	340483	-	106549501	BAZ2B	XP_013922647.1	2271	PREDICTED: bromodomain adjacent to zinc finger domain protein 2B isoform X1
Un	NW_013659007.1	52633	333687	-	106549502	LRP1B	XP_013922663.1	4397	PREDICTED: low-density lipoprotein receptor-related protein 1B
Un	NW_013659008.1	96065	105456	-	106549508	HIVEP3	XP_013922671.1	1648	PREDICTED: transcription factor HIVEP3 isoform X2
Un	NW_013659008.1	96065	105456	-	106549508	HIVEP3	XP_013922670.1	1744	PREDICTED: transcription factor HIVEP3 isoform X1
Un	NW_013659008.1	128786	130610	+	106549503	LOC106549503	XP_013922664.1	149	PREDICTED: stromal cell-derived factor 2-like
Un	NW_013659008.1	135518	159131	+	106549505	LOC106549505	XP_013922665.1	923	PREDICTED: protein KIAA0100-like, partial
Un	NW_013659008.1	165251	171602	+	106549509	PQLC3	XP_013922672.1	146	PREDICTED: PQ-loop repeat-containing protein 3
Un	NW_013659008.1	177677	260146	-	106549506	ROCK2	XP_013922666.1	1111	PREDICTED: rho-associated protein kinase 2
Un	NW_013659008.1	261875	341959	+	106549507	DGKB	XP_013922667.1	614	PREDICTED: diacylglycerol kinase beta, partial
Un	NW_013659010.1	41846	55290	-	106549510	COLCA2	XP_013922673.1	270	PREDICTED: colorectal cancer-associated protein 2
Un	NW_013659010.1	85115	161287	-	106549511	LOC106549511	XP_013922674.1	218	PREDICTED: netrin-G1-like
Un	NW_013659010.1	170013	251491	+	106549512	LOC106549512	XP_013922675.1	429	PREDICTED: cytochrome P450 2U1-like
Un	NW_013659010.1	280716	299669	-	106549513	LOC106549513	XP_013922676.1	1002	PREDICTED: LOW QUALITY PROTEIN: protocadherin-10-like
Un	NW_013659011.1	214536	261675	-	106549515	MAP3K7	XP_013922678.1	616	PREDICTED: mitogen-activated protein kinase kinase kinase 7 isoform X2
Un	NW_013659011.1	214536	261675	-	106549515	MAP3K7	XP_013922677.1	617	PREDICTED: mitogen-activated protein kinase kinase kinase 7 isoform X1
Un	NW_013659012.1	33319	39438	-	106549529	LOC106549529	XP_013922695.1	181	PREDICTED: tyrosine-protein phosphatase non-receptor type 12-like, partial
Un	NW_013659012.1	66071	134958	+	106549528	LOC106549528	XP_013922694.1	1542	PREDICTED: LOW QUALITY PROTEIN: zinc finger protein 208-like
Un	NW_013659012.1	81991	88643	-	106549527	LOC106549527	XP_013922692.1	758	PREDICTED: zinc finger protein 708-like isoform X2
Un	NW_013659012.1	81991	88643	-	106549527	LOC106549527	XP_013922689.1	759	PREDICTED: zinc finger protein 708-like isoform X1
Un	NW_013659012.1	81991	88643	-	106549527	LOC106549527	XP_013922690.1	759	PREDICTED: zinc finger protein 708-like isoform X1
Un	NW_013659012.1	81991	88068	-	106549527	LOC106549527	XP_013922693.1	621	PREDICTED: zinc finger protein 883-like isoform X3
Un	NW_013659012.1	143056	143992	+	106549516	LOC106549516	XP_013922679.1	206	PREDICTED: zinc finger protein 165-like
Un	NW_013659012.1	159745	170381	-	106549517	LOC106549517	XP_013922680.1	699	PREDICTED: vomeronasal type-2 receptor 26-like
Un	NW_013659012.1	177707	200568	-	106549518	LOC106549518	XP_013922682.1	1666	PREDICTED: LOW QUALITY PROTEIN: zinc finger protein 91-like
Un	NW_013659012.1	212735	214105	-	106549519	LOC106549519	XP_013922683.1	416	PREDICTED: zinc finger protein 420-like
Un	NW_013659012.1	218072	249111	-	106549520	LOC106549520	XP_013922684.1	1749	PREDICTED: LOW QUALITY PROTEIN: zinc finger protein 208-like, partial
Un	NW_013659012.1	249353	257117	-	106549521	LOC106549521	XP_013922685.1	1383	PREDICTED: LOW QUALITY PROTEIN: zinc finger protein 107-like, partial
Un	NW_013659012.1	257177	258899	-	106549522	LOC106549522	XP_013922686.1	94	PREDICTED: zinc finger protein 669-like, partial
Un	NW_013659012.1	305006	326079	-	106549524	LOC106549524	XP_013922687.1	1132	PREDICTED: LOW QUALITY PROTEIN: zinc finger protein 420-like
Un	NW_013659012.1	330287	330835	-	106549526	LOC106549526	XP_013922688.1	182	PREDICTED: zinc finger protein 202-like
Un	NW_013659013.1	149141	156475	+	106549531	FAM174A	XP_013922696.1	147	PREDICTED: membrane protein FAM174A
Un	NW_013659013.1	268261	319875	-	106549532	ST8SIA4	XP_013922697.1	359	PREDICTED: CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase
Un	NW_013659014.1	94063	96755	-	106549533	SALL2	XP_013922698.1	839	PREDICTED: sal-like protein 2, partial
Un	NW_013659014.1	111884	149355	+	106549536	MAPK8IP2	XP_013922700.1	1127	PREDICTED: C-Jun-amino-terminal kinase-interacting protein 2
Un	NW_013659014.1	158210	322609	-	106549535	SHANK3	XP_013922699.1	1638	PREDICTED: SH3 and multiple ankyrin repeat domains protein 3, partial
Un	NW_013659015.1	162620	221948	+	106549540	TRPC3	XP_013922705.1	936	PREDICTED: short transient receptor potential channel 3
Un	NW_013659015.1	226303	247525	+	106549541	BBS7	XP_013922707.1	715	PREDICTED: Bardet-Biedl syndrome 7 protein isoform X2
Un	NW_013659015.1	226303	246855	+	106549541	BBS7	XP_013922706.1	728	PREDICTED: Bardet-Biedl syndrome 7 protein isoform X1
Un	NW_013659015.1	249180	258928	+	106549539	CCNA2	XP_013922704.1	410	PREDICTED: cyclin-A2
Un	NW_013659015.1	258663	278104	-	106549538	EXOSC9	XP_013922703.1	426	PREDICTED: exosome complex component RRP45 isoform X2
Un	NW_013659015.1	260718	278104	-	106549538	EXOSC9	XP_013922702.1	434	PREDICTED: exosome complex component RRP45 isoform X1
Un	NW_013659016.1	4306	39249	-	106549549	CRHR2	XP_013922716.1	355	PREDICTED: corticotropin-releasing factor receptor 2, partial
Un	NW_013659016.1	43266	46945	+	106549545	LOC106549545	XP_013922711.1	204	PREDICTED: autism susceptibility gene 2 protein-like, partial
Un	NW_013659016.1	93957	95465	+	106549551	LOC106549551	XP_013922718.1	145	PREDICTED: selenoprotein P-like
Un	NW_013659016.1	101201	145572	-	106549548	LOC106549548	XP_013922715.1	504	PREDICTED: growth hormone receptor-like isoform X2
Un	NW_013659016.1	124342	145572	-	106549548	LOC106549548	XP_013922714.1	607	PREDICTED: growth hormone receptor-like isoform X1
Un	NW_013659016.1	147942	148886	+	106549544	LOC106549544	XP_013922710.1	201	PREDICTED: zinc finger protein 598-like
Un	NW_013659016.1	156075	160658	-	106549546	LOC106549546	XP_013922712.1	736	PREDICTED: zinc finger protein 598-like, partial
Un	NW_013659016.1	160797	165735	+	106549542	LOC106549542	XP_013922708.1	172	PREDICTED: zinc finger protein 598-like
Un	NW_013659016.1	171278	191150	-	106549547	SYNGR3	XP_013922713.1	230	PREDICTED: synaptogyrin-3
Un	NW_013659016.1	226243	228625	-	106549543	GFER	XP_013922709.1	179	PREDICTED: FAD-linked sulfhydryl oxidase ALR
Un	NW_013659016.1	252616	261796	+	106549550	NOXO1	XP_013922717.1	486	PREDICTED: NADPH oxidase organizer 1
Un	NW_013659017.1	16921	33866	+	106549552	LOC106549552	XP_013922719.1	4893	PREDICTED: uncharacterized protein LOC106549552
Un	NW_013659017.1	36702	43907	+	106549554	PKDREJ	XP_013922720.1	2401	PREDICTED: polycystic kidney disease and receptor for egg jelly-related protein
Un	NW_013659017.1	104202	106111	-	106549555	DDX59	XP_013922721.1	410	PREDICTED: probable ATP-dependent RNA helicase DDX59, partial
Un	NW_013659018.1	702	1841	-	106549556	LOC106549556	XP_013922722.1	379	PREDICTED: solute carrier family 35 member G3-like
Un	NW_013659018.1	33181	42182	+	106549561	SHBG	XP_013922730.1	199	PREDICTED: sex hormone-binding globulin
Un	NW_013659018.1	47015	54712	-	106549558	LOC106549558	XP_013922727.1	193	PREDICTED: cysteine and glycine-rich protein 2 isoform X2
Un	NW_013659018.1	47015	54712	-	106549558	LOC106549558	XP_013922725.1	198	PREDICTED: cysteine and glycine-rich protein 2 isoform X1
Un	NW_013659018.1	47015	54712	-	106549558	LOC106549558	XP_013922726.1	198	PREDICTED: cysteine and glycine-rich protein 2 isoform X1
Un	NW_013659018.1	112235	125914	-	106549559	E2F7	XP_013922728.1	716	PREDICTED: transcription factor E2F7
Un	NW_013659018.1	262820	266138	-	106549557	GORAB	XP_013922724.1	304	PREDICTED: RAB6-interacting golgin
Un	NW_013659018.1	318354	331053	+	106549560	LOC106549560	XP_013922729.1	522	PREDICTED: von Willebrand factor A domain-containing protein 3A-like
Un	NW_013659019.1	118917	120197	+	106549562	ARSI	XP_013922731.1	426	PREDICTED: arylsulfatase I
Un	NW_013659020.1	2868	6904	-	106549571	LOC106549571	XP_013922740.1	205	PREDICTED: mitochondrial fission factor-like, partial
Un	NW_013659020.1	17724	56566	-	106549569	LOC106549569	XP_013922738.1	1334	PREDICTED: collagen alpha-3(IV) chain-like
Un	NW_013659020.1	65830	83742	+	106549570	LOC106549570	XP_013922739.1	387	PREDICTED: ectonucleotide pyrophosphatase/phosphodiesterase family member 7-like
Un	NW_013659020.1	89567	106458	+	106549564	EEF2KMT	XP_013922732.1	335	PREDICTED: protein-lysine N-methyltransferase EEF2KMT
Un	NW_013659020.1	115149	140788	-	106549573	ALG1	XP_013922742.1	471	PREDICTED: chitobiosyldiphosphodolichol beta-mannosyltransferase
Un	NW_013659020.1	144314	168937	+	106549565	LOC106549565	XP_013922733.1	530	PREDICTED: uncharacterized protein LOC106549565
Un	NW_013659020.1	188119	193277	-	106549576	LOC106549576	XP_013922744.1	235	PREDICTED: WD repeat-containing protein 90-like
Un	NW_013659020.1	209601	223348	-	106549566	LOC106549566	XP_013922734.1	475	PREDICTED: WD repeat-containing protein 90-like
Un	NW_013659020.1	233469	262083	+	106549572	SLC13A5	XP_013922741.1	587	PREDICTED: solute carrier family 13 member 5
Un	NW_013659020.1	278723	281525	-	106549568	TXNDC17	XP_013922737.1	124	PREDICTED: thioredoxin domain-containing protein 17
Un	NW_013659020.1	286049	288762	+	106549567	MED31	XP_013922736.1	128	PREDICTED: mediator of RNA polymerase II transcription subunit 31
Un	NW_013659021.1	2210	22223	+	106549577	FA2H	XP_013922745.1	211	PREDICTED: fatty acid 2-hydroxylase
Un	NW_013659021.1	56963	61243	+	106549579	MLKL	XP_013922748.1	175	PREDICTED: mixed lineage kinase domain-like protein
Un	NW_013659021.1	65766	77932	+	106549581	RFWD3	XP_013922750.1	538	PREDICTED: E3 ubiquitin-protein ligase RFWD3
Un	NW_013659021.1	185736	206204	-	106549580	DYRK2	XP_013922749.1	609	PREDICTED: dual specificity tyrosine-phosphorylation-regulated kinase 2
Un	NW_013659021.1	284066	297680	+	106549578	PFDN4	XP_013922747.1	134	PREDICTED: prefoldin subunit 4
Un	NW_013659022.1	169742	184577	+	106549582	LOC106549582	XP_013922751.1	475	PREDICTED: nucleoside diphosphate-linked moiety X motif 22-like isoform X1
Un	NW_013659022.1	169742	173133	+	106549582	LOC106549582	XP_013922752.1	293	PREDICTED: nucleoside diphosphate-linked moiety X motif 22-like isoform X2
Un	NW_013659022.1	177769	184577	+	106549582	LOC106549582	XP_013922753.1	248	PREDICTED: tRNA 2\'-phosphotransferase 1-like isoform X3
Un	NW_013659022.1	212251	213642	-	106549584	ZBTB43	XP_013922754.1	463	PREDICTED: zinc finger and BTB domain-containing protein 43
Un	NW_013659023.1	41981	43168	+	106549585	LOC106549585	XP_013922755.1	395	PREDICTED: interferon-inducible GTPase 5-like
Un	NW_013659024.1	1379	56486	+	106549586	CASZ1	XP_013922757.1	1830	PREDICTED: zinc finger protein castor homolog 1
Un	NW_013659024.1	88852	98455	+	106549588	LOC106549588	XP_013922759.1	836	PREDICTED: THO complex subunit 2, partial
Un	NW_013659024.1	251962	329620	-	106549587	SLC4A10	XP_013922758.1	1157	PREDICTED: sodium-driven chloride bicarbonate exchanger
Un	NW_013659027.1	6407	59807	+	106549593	CD81	XP_013922763.1	229	PREDICTED: CD81 antigen
Un	NW_013659027.1	82782	128285	-	106549589	P2RX3	XP_013922760.1	338	PREDICTED: P2X purinoceptor 3
Un	NW_013659027.1	141463	161649	+	106549594	SSRP1	XP_013922764.1	702	PREDICTED: FACT complex subunit SSRP1
Un	NW_013659027.1	187958	216784	-	106549590	LOC106549590	XP_013922761.1	459	PREDICTED: diacylglycerol kinase theta-like, partial
Un	NW_013659027.1	236958	259351	-	106549592	LOC106549592	XP_013922762.1	586	PREDICTED: protein regulator of cytokinesis 1-like
Un	NW_013659027.1	260883	274740	+	106549595	LOC106549595	XP_013922766.1	393	PREDICTED: alpha-L-iduronidase-like
Un	NW_013659028.1	30023	33531	-	106549596	LOC106549596	XP_013922767.1	284	PREDICTED: UPF0583 protein C15orf59 homolog
Un	NW_013659028.1	123511	234230	+	106549597	LOC106549597	XP_013922768.1	354	PREDICTED: AF4/FMR2 family member 2-like, partial
Un	NW_013659028.1	235579	299776	+	106549598	LOC106549598	XP_013922769.1	129	PREDICTED: breast carcinoma-amplified sequence 3-like
Un	NW_013659028.1	308097	322438	-	106549599	LOC106549599	XP_013922770.1	549	PREDICTED: membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2-like
Un	NW_013659029.1	92659	252093	-	106549603	CHN2	XP_013922775.1	469	PREDICTED: beta-chimaerin
Un	NW_013659029.1	278503	290624	+	106549600	LOC106549600	XP_013922771.1	252	PREDICTED: probable serine carboxypeptidase CPVL
Un	NW_013659029.1	278503	290624	+	106549600	LOC106549600	XP_013922772.1	252	PREDICTED: probable serine carboxypeptidase CPVL
Un	NW_013659029.1	278503	290624	+	106549600	LOC106549600	XP_013922773.1	252	PREDICTED: probable serine carboxypeptidase CPVL
Un	NW_013659029.1	291587	305611	-	106549602	CPVL	XP_013922774.1	479	PREDICTED: probable serine carboxypeptidase CPVL
Un	NW_013659030.1	869	19931	-	106549604	ZNF366	XP_013922776.1	719	PREDICTED: zinc finger protein 366
Un	NW_013659030.1	92617	137616	+	106549606	TNPO1	XP_013922779.1	890	PREDICTED: transportin-1
Un	NW_013659030.1	153413	220178	+	106549605	FCHO2	XP_013922778.1	811	PREDICTED: F-BAR domain only protein 2
Un	NW_013659030.1	228571	231622	+	106549607	TMEM171	XP_013922781.1	256	PREDICTED: transmembrane protein 171 isoform X2
Un	NW_013659030.1	228571	230472	+	106549607	TMEM171	XP_013922780.1	257	PREDICTED: transmembrane protein 171 isoform X1
Un	NW_013659031.1	223072	260014	-	106549610	AP2M1	XP_013922786.1	433	PREDICTED: AP-2 complex subunit mu isoform X4
Un	NW_013659031.1	223072	260014	-	106549610	AP2M1	XP_013922784.1	437	PREDICTED: AP-2 complex subunit mu isoform X2
Un	NW_013659031.1	223072	260014	-	106549610	AP2M1	XP_013922785.1	435	PREDICTED: AP-2 complex subunit mu isoform X3
Un	NW_013659031.1	223072	260014	-	106549610	AP2M1	XP_013922783.1	439	PREDICTED: AP-2 complex subunit mu isoform X1
Un	NW_013659031.1	278003	312313	-	106549609	DVL3	XP_013922782.1	603	PREDICTED: LOW QUALITY PROTEIN: segment polarity protein dishevelled homolog DVL-3
Un	NW_013659032.1	152792	208140	+	106549614	ITGAL	XP_013922788.1	1074	PREDICTED: integrin alpha-L
Un	NW_013659032.1	210730	212714	-	106549615	LOC106549615	XP_013922789.1	655	PREDICTED: zinc finger protein 436-like
Un	NW_013659032.1	225119	231822	-	106549616	LOC106549616	XP_013922790.1	311	PREDICTED: zinc finger protein 771-like isoform X1
Un	NW_013659032.1	226323	231822	-	106549616	LOC106549616	XP_013922791.1	294	PREDICTED: zinc finger protein 771-like isoform X2
Un	NW_013659032.1	245495	256514	+	106549618	PRR14	XP_013922792.1	706	PREDICTED: proline-rich protein 14 isoform X1
Un	NW_013659032.1	245495	256514	+	106549618	PRR14	XP_013922793.1	656	PREDICTED: proline-rich protein 14 isoform X2
Un	NW_013659032.1	325597	335635	-	106549612	LOC106549612	XP_013922787.1	477	PREDICTED: lamin-B1-like
Un	NW_013659033.1	157546	168444	+	106549620	NEU1	XP_013922796.1	408	PREDICTED: sialidase-1 isoform X1
Un	NW_013659033.1	157546	168444	+	106549620	NEU1	XP_013922797.1	407	PREDICTED: sialidase-1 isoform X2
Un	NW_013659033.1	224802	305942	+	106549619	CACNA1S	XP_013922794.1	1541	PREDICTED: voltage-dependent L-type calcium channel subunit alpha-1S, partial
Un	NW_013659034.1	7991	19007	+	106549621	LOC106549621	XP_013922798.1	122	PREDICTED: C-type lectin 1-like
Un	NW_013659034.1	108731	110467	-	106549622	LOC106549622	XP_013922799.1	190	PREDICTED: interferon kappa-like
Un	NW_013659034.1	121003	145046	-	106549623	LOC106549623	XP_013922800.1	504	PREDICTED: transcription factor SOX-5, partial
Un	NW_013659035.1	5760	19185	-	106549627	MDH2	XP_013922804.1	338	PREDICTED: malate dehydrogenase, mitochondrial
Un	NW_013659035.1	22710	36874	+	106549628	STYXL1	XP_013922805.1	332	PREDICTED: serine/threonine/tyrosine-interacting-like protein 1
Un	NW_013659035.1	22710	36874	+	106549628	STYXL1	XP_013922806.1	332	PREDICTED: serine/threonine/tyrosine-interacting-like protein 1
Un	NW_013659035.1	40299	71650	+	106549625	TMEM120A	XP_013922801.1	339	PREDICTED: transmembrane protein 120A
Un	NW_013659035.1	74503	99916	-	106549626	POR	XP_013922803.1	680	PREDICTED: NADPH--cytochrome P450 reductase, partial
Un	NW_013659036.1	25495	96479	+	106549629	LOC106549629	XP_013922807.1	1320	PREDICTED: protein VPRBP-like
Un	NW_013659036.1	102212	104992	-	106549634	RBM15B	XP_013922810.1	926	PREDICTED: putative RNA-binding protein 15B
Un	NW_013659036.1	107033	113253	-	106549630	MANF	XP_013922808.1	180	PREDICTED: mesencephalic astrocyte-derived neurotrophic factor
Un	NW_013659036.1	122913	301721	-	106549631	DOCK3	XP_013922809.1	2094	PREDICTED: dedicator of cytokinesis protein 3
Un	NW_013659037.1	4570	9047	+	106549637	LMAN2	XP_013922816.1	334	PREDICTED: vesicular integral-membrane protein VIP36
Un	NW_013659037.1	12975	23673	+	106549636	TMED9	XP_013922815.1	227	PREDICTED: transmembrane emp24 domain-containing protein 9 isoform X2
Un	NW_013659037.1	12975	23673	+	106549636	TMED9	XP_013922812.1	225	PREDICTED: transmembrane emp24 domain-containing protein 9 isoform X1
Un	NW_013659037.1	219097	335569	-	106549635	PSMD1	XP_013922811.1	224	PREDICTED: 26S proteasome non-ATPase regulatory subunit 1
Un	NW_013659038.1	275195	287478	-	106549638	LOC106549638	XP_013922817.1	229	PREDICTED: layilin-like
Un	NW_013659038.1	328222	328641	+	106549639	LOC106549639	XP_013922818.1	139	PREDICTED: protein C9orf69 homolog
Un	NW_013659039.1	80168	117957	+	106549641	CAPN2	XP_013922820.1	700	PREDICTED: LOW QUALITY PROTEIN: calpain-2 catalytic subunit
Un	NW_013659039.1	120347	159647	-	106549640	TP53BP2	XP_013922819.1	1154	PREDICTED: apoptosis-stimulating of p53 protein 2
